,Dates,Time,Open,High,Low,Close,Volume,Average,BarCount
959,2017-08-25,00:00:00,244.46,245.61,224.56,244.16,565509,244.593,179466
960,2017-08-28,00:00:00,244.38,245.2,242.65,243.35,361455,244.454,108441
961,2017-08-29,00:00:00,242.73,245.2,242.43,245.15,457507,244.254,162897
962,2017-08-30,00:00:00,245.41,246.32,244.62,246.1,512069,245.729,165371
963,2017-08-31,00:00:00,246.09,247.77,246.04,247.59,697549,247.25,195254
964,2017-09-01,00:00:00,247.65,248.33,247.45,247.71,547459,247.998,148853
965,2017-09-05,00:00:00,247.3,247.84,244.95,246.22,785186,246.158,266236
966,2017-09-06,00:00:00,246.65,247.28,246.11,246.56,538073,246.827,178098
967,2017-09-07,00:00:00,246.54,247.28,246.4,246.84,451479,246.797,152781
968,2017-09-08,00:00:00,246.51,247.11,246.14,246.7,542077,246.637,155517
969,2017-09-11,00:00:00,247.87,249.35,246.52,249.31,611678,248.919,178226
970,2017-09-12,00:00:00,249.41,250.19,249.4,250.12,492045,249.809,160679
971,2017-09-13,00:00:00,249.8,250.24,249.59,249.93,447809,250.039,123787
972,2017-09-14,00:00:00,249.98,250.32,249.42,249.47,627659,250.013,161042
973,2017-09-15,00:00:00,248.72,249.47,248.45,249.34,585309,248.999,160175
974,2017-09-18,00:00:00,249.61,250.12,249.28,249.74,380534,249.739,131576
975,2017-09-19,00:00:00,249.74,250.07,249.6,249.82,318618,249.914,99932
976,2017-09-20,00:00:00,249.97,250.19,248.92,250.06,482989,249.782,157708
977,2017-09-21,00:00:00,249.87,250.01,249.18,249.46,356349,249.554,111635
978,2017-09-22,00:00:00,249.22,249.63,248.97,249.54,398856,249.355,117744
979,2017-09-25,00:00:00,249.36,249.56,248.08,249.23,508044,248.83,156375
980,2017-09-26,00:00:00,249.26,249.7,248.8,249.08,440895,249.228,144283
981,2017-09-27,00:00:00,249.52,250.49,248.87,249.86,659362,249.898,182005
982,2017-09-28,00:00:00,249.91,250.44,249.52,250.22,341051,250.162,98996
983,2017-09-29,00:00:00,250.23,251.47,250.13,251.44,684341,251.057,146189
984,2017-10-02,00:00:00,251.44,252.44,251.29,252.23,513608,252.019,141376
985,2017-10-03,00:00:00,252.45,252.99,252.23,252.82,461195,252.626,119307
986,2017-10-04,00:00:00,252.77,253.44,252.56,253.16,388700,253.048,109486
987,2017-10-05,00:00:00,253.26,254.75,253.24,254.58,522892,254.316,162530
988,2017-10-06,00:00:00,254.6,254.66,253.85,254.26,526496,254.214,153754
989,2017-10-09,00:00:00,254.51,254.78,253.65,254.1,274725,254.097,93724
990,2017-10-10,00:00:00,254.25,255.05,253.98,254.55,323235,254.47,114275
991,2017-10-11,00:00:00,254.28,255.05,254.15,254.88,356391,254.808,103245
992,2017-10-12,00:00:00,254.77,255.06,253.16,254.49,396534,254.708,117439
993,2017-10-13,00:00:00,254.65,255.27,254.58,254.91,500634,254.987,124929
994,2017-10-16,00:00:00,255.05,255.51,254.82,255.3,296361,255.191,102671
995,2017-10-17,00:00:00,255.22,255.57,254.98,255.54,271045,255.276,97318
996,2017-10-18,00:00:00,255.5,255.98,255.49,255.76,336592,255.734,97381
997,2017-10-19,00:00:00,254.57,255.92,254.0,255.85,514626,255.252,158718
998,2017-10-20,00:00:00,256.44,257.24,256.23,257.14,558883,256.859,161863
999,2017-10-23,00:00:00,257.15,257.52,255.96,256.26,452300,256.591,159739
1000,2017-10-24,00:00:00,256.25,256.83,256.1,256.3,557741,256.505,162075
1001,2017-10-25,00:00:00,256.25,256.44,254.0,255.6,835707,255.096,263779
1002,2017-10-26,00:00:00,255.65,256.3,255.4,256.02,507236,255.849,146941
1003,2017-10-27,00:00:00,256.35,257.89,256.16,257.58,661035,257.369,194619
1004,2017-10-30,00:00:00,257.25,257.6,256.41,256.58,444492,256.946,148854
1005,2017-10-31,00:00:00,256.86,257.44,256.8,257.18,499451,257.174,134881
1006,2017-11-01,00:00:00,257.6,258.43,256.97,257.26,457236,257.749,153795
1007,2017-11-02,00:00:00,257.1,257.8,256.19,257.79,482594,257.209,181983
1008,2017-11-03,00:00:00,257.66,258.5,257.3,258.21,530422,258.147,156308
1009,2017-11-06,00:00:00,258.1,259.0,257.65,258.85,322751,258.742,102427
1010,2017-11-07,00:00:00,258.93,259.35,257.98,258.13,459053,258.645,139842
1011,2017-11-08,00:00:00,258.52,259.37,258.15,259.26,414163,258.837,130453
1012,2017-11-09,00:00:00,258.85,258.85,256.36,258.22,831551,257.646,286133
1013,2017-11-10,00:00:00,257.73,258.21,257.16,258.02,480087,257.916,144345
1014,2017-11-13,00:00:00,258.01,258.59,257.08,258.15,411784,258.131,119687
1015,2017-11-14,00:00:00,258.1,259.11,256.52,257.23,483372,257.502,167787
1016,2017-11-15,00:00:00,256.78,257.22,255.63,256.78,670168,256.532,213780
1017,2017-11-16,00:00:00,257.15,259.04,256.48,258.65,650165,258.403,195182
1018,2017-11-17,00:00:00,258.22,258.66,257.56,257.64,558595,258.067,162311
1019,2017-11-20,00:00:00,257.55,258.53,257.4,258.2,369958,258.245,126556
1020,2017-11-21,00:00:00,258.27,260.2,258.2,259.69,538736,259.883,170579
1021,2017-11-22,00:00:00,259.86,260.19,259.51,259.66,335294,259.846,116899
1022,2017-11-24,00:00:00,259.8,260.48,259.8,259.85,227415,260.325,69110
1023,2017-11-27,00:00:00,260.35,260.75,259.96,259.98,372640,260.363,120992
1024,2017-11-28,00:00:00,260.35,262.9,260.35,262.7,682368,261.995,217210
1025,2017-11-29,00:00:00,262.75,263.63,262.2,262.57,576951,262.796,205998
1026,2017-11-30,00:00:00,262.9,266.05,262.9,264.2,1063063,264.803,315682
1027,2017-12-01,00:00:00,264.11,265.31,260.76,264.38,1468178,263.655,513264
1028,2017-12-04,00:00:00,265.9,266.8,263.7,264.08,764848,265.446,276919
1029,2017-12-05,00:00:00,264.3,265.15,262.93,263.38,661342,263.969,237181
1030,2017-12-06,00:00:00,262.86,263.88,262.56,263.82,576205,263.241,172773
1031,2017-12-07,00:00:00,263.53,264.43,262.94,264.3,545686,263.917,161057
1032,2017-12-08,00:00:00,264.61,265.73,264.03,265.73,573438,265.244,158270
1033,2017-12-11,00:00:00,265.72,266.77,265.25,266.53,517886,266.076,147843
1034,2017-12-12,00:00:00,266.62,267.32,266.31,266.56,556643,266.919,160403
1035,2017-12-13,00:00:00,266.57,267.56,266.55,267.21,667547,267.061,188769
1036,2017-12-14,00:00:00,267.18,267.4,265.22,265.63,749458,266.196,230436
1037,2017-12-15,00:00:00,264.95,267.26,264.25,267.23,841043,266.422,226951
1038,2017-12-18,00:00:00,267.54,268.6,267.5,268.23,598751,268.258,183508
1039,2017-12-19,00:00:00,268.51,268.58,267.06,267.67,624539,267.534,186462
1040,2017-12-20,00:00:00,267.83,268.33,266.69,267.01,567776,267.238,168268
1041,2017-12-21,00:00:00,267.07,268.39,267.04,267.72,457272,267.768,149086
1042,2017-12-22,00:00:00,267.8,267.91,266.9,267.35,562498,267.376,142887
1043,2017-12-26,00:00:00,267.26,267.39,266.85,267.32,317673,267.144,115179
1044,2017-12-27,00:00:00,267.4,267.73,267.01,267.58,435919,267.354,143682
1045,2017-12-28,00:00:00,267.58,267.93,267.45,267.9,298782,267.696,100164
1046,2017-12-29,00:00:00,267.94,268.98,265.77,266.0,771203,267.111,171840
1047,2018-01-02,00:00:00,266.89,268.81,266.62,268.73,610565,268.273,192024
1048,2018-01-03,00:00:00,268.95,270.64,268.84,270.3,657988,270.118,193426
1049,2018-01-04,00:00:00,270.5,272.16,270.5,271.81,628326,271.687,168818
1050,2018-01-05,00:00:00,272.02,273.85,271.95,273.6,672417,272.996,173792
1051,2018-01-08,00:00:00,273.55,274.1,272.98,273.96,495395,273.767,123469
1052,2018-01-09,00:00:00,274.15,275.25,273.94,274.25,463996,274.659,148435
1053,2018-01-10,00:00:00,273.99,274.66,272.92,274.53,569396,273.911,167034
1054,2018-01-11,00:00:00,274.69,276.3,274.41,276.12,459775,275.518,151831
1055,2018-01-12,00:00:00,276.76,278.26,275.96,278.01,701590,277.598,195539
1056,2018-01-16,00:00:00,279.0,280.09,276.18,277.44,797435,278.04,280899
1057,2018-01-17,00:00:00,278.11,280.05,277.19,279.78,860329,279.081,211835
1058,2018-01-18,00:00:00,279.32,279.96,278.58,278.97,699572,279.286,205263
1059,2018-01-19,00:00:00,279.18,280.63,278.81,280.55,771017,280.006,203376
1060,2018-01-22,00:00:00,280.0,282.91,279.8,282.75,783560,282.002,174556
1061,2018-01-23,00:00:00,283.02,283.62,282.08,283.19,677902,283.158,187394
1062,2018-01-24,00:00:00,283.53,284.7,281.84,283.24,980241,283.351,289742
1063,2018-01-25,00:00:00,283.39,284.65,282.4,283.65,648645,283.363,206264
1064,2018-01-26,00:00:00,283.85,286.96,283.74,286.96,732700,285.664,204044
1065,2018-01-29,00:00:00,286.37,286.43,284.5,284.74,765716,285.319,230851
1066,2018-01-30,00:00:00,283.68,283.89,281.22,281.72,1036596,282.126,336432
1067,2018-01-31,00:00:00,282.85,283.3,280.68,282.54,914194,281.995,299263
1068,2018-02-01,00:00:00,282.63,283.06,280.37,281.8,783645,281.765,244281
1069,2018-02-02,00:00:00,280.5,281.58,274.6,274.79,1466522,277.284,439641
1070,2018-02-05,00:00:00,274.56,275.85,259.35,261.1,2444254,269.31,832657
1071,2018-02-06,00:00:00,263.5,269.7,256.98,268.89,2670478,265.053,1142897
1072,2018-02-07,00:00:00,266.94,272.36,264.3,265.92,1343526,269.492,585999
1073,2018-02-08,00:00:00,266.89,268.45,257.59,259.72,1859183,262.348,716763
1074,2018-02-09,00:00:00,261.08,263.61,252.92,262.42,2333867,258.617,935715
1075,2018-02-12,00:00:00,263.48,267.01,261.5,264.86,1235084,264.835,492514
1076,2018-02-13,00:00:00,264.01,266.62,263.31,266.4,662670,265.215,302197
1077,2018-02-14,00:00:00,267.3,270.0,262.62,269.62,1062911,267.684,427713
1078,2018-02-15,00:00:00,271.18,273.6,268.77,273.56,851898,271.529,338213
1079,2018-02-16,00:00:00,274.03,275.32,272.13,273.34,994449,273.565,341466
1080,2018-02-20,00:00:00,272.54,273.67,270.5,271.98,699617,272.023,273245
1081,2018-02-21,00:00:00,271.15,274.72,269.0,269.24,840627,272.058,322640
1082,2018-02-22,00:00:00,269.3,273.05,269.08,271.75,893503,271.053,322289
1083,2018-02-23,00:00:00,271.73,274.95,271.25,274.7,717292,273.438,260410
1084,2018-02-26,00:00:00,275.7,278.54,274.66,278.36,651113,277.055,221291
1085,2018-02-27,00:00:00,277.8,278.92,274.16,275.3,854320,276.319,286342
1086,2018-02-28,00:00:00,275.32,276.19,271.28,271.96,1078083,273.526,315687
1087,2018-03-01,00:00:00,272.0,273.17,266.0,268.5,1470408,269.003,493397
1088,2018-03-02,00:00:00,267.79,269.72,264.82,269.32,1154249,267.439,442051
1089,2018-03-05,00:00:00,268.48,272.89,267.41,272.2,779800,270.967,287229
1090,2018-03-06,00:00:00,272.43,273.57,268.32,268.83,640971,272.302,224089
1091,2018-03-07,00:00:00,270.08,273.18,269.56,272.27,757308,271.773,262249
1092,2018-03-08,00:00:00,272.4,274.43,272.35,274.24,600322,273.483,203788
1093,2018-03-09,00:00:00,274.12,278.87,273.32,278.66,793575,277.608,269408
1094,2018-03-12,00:00:00,280.08,280.1,278.08,278.47,538359,278.859,192393
1095,2018-03-13,00:00:00,278.97,280.41,276.0,276.55,724534,277.892,253732
1096,2018-03-14,00:00:00,277.58,278.1,274.67,275.42,808936,275.68,288443
1097,2018-03-15,00:00:00,275.92,276.61,274.43,275.67,679557,275.317,212785
1098,2018-03-16,00:00:00,273.88,275.4,273.88,274.9,582759,274.658,200327
1099,2018-03-19,00:00:00,273.78,274.2,268.62,270.74,908906,270.558,338263
1100,2018-03-20,00:00:00,271.21,271.84,270.18,271.17,470472,270.981,163670
1101,2018-03-21,00:00:00,271.35,273.27,270.19,270.75,660096,271.427,257881
1102,2018-03-22,00:00:00,268.99,269.68,261.89,262.0,1235219,265.923,457182
1103,2018-03-23,00:00:00,263.39,265.02,257.83,258.65,1424435,261.026,504439
1104,2018-03-26,00:00:00,261.35,265.43,259.41,265.33,1083466,263.035,354654
1105,2018-03-27,00:00:00,266.36,267.1,258.84,260.83,1183219,263.034,423818
1106,2018-03-28,00:00:00,259.61,262.64,258.58,260.53,1241139,260.392,452158
1107,2018-03-29,00:00:00,260.63,265.26,260.23,262.65,1015129,263.038,337168
1108,2018-04-02,00:00:00,262.68,263.15,254.67,257.87,1477589,257.559,489465
1109,2018-04-03,00:00:00,257.91,261.31,256.84,260.28,958944,259.239,356759
1110,2018-04-04,00:00:00,257.98,264.62,255.39,264.57,1119079,260.853,366955
1111,2018-04-05,00:00:00,265.7,266.64,261.51,262.66,701318,265.566,250648
1112,2018-04-06,00:00:00,263.23,265.11,258.0,259.46,1508752,261.007,458810
1113,2018-04-09,00:00:00,261.67,264.84,260.49,261.12,859149,262.357,266017
1114,2018-04-10,00:00:00,263.72,266.04,262.98,264.34,909261,264.749,327111
1115,2018-04-11,00:00:00,263.9,265.64,262.15,264.27,766365,264.184,264960
1116,2018-04-12,00:00:00,264.06,267.0,263.58,265.2,618393,266.117,225222
1117,2018-04-13,00:00:00,266.12,267.54,263.69,265.33,723710,265.54,249305
1118,2018-04-16,00:00:00,266.0,268.2,266.0,267.63,546238,267.304,199623
1119,2018-04-17,00:00:00,268.59,270.87,267.33,270.25,510813,269.998,185381
1120,2018-04-18,00:00:00,270.63,271.37,269.87,270.8,438012,270.721,154118
1121,2018-04-19,00:00:00,270.41,270.5,267.72,268.86,654761,268.782,233911
1122,2018-04-20,00:00:00,268.1,269.43,265.61,267.11,691968,266.95,232479
1123,2018-04-23,00:00:00,266.82,267.89,265.35,267.12,525863,266.674,187784
1124,2018-04-24,00:00:00,267.45,268.45,261.28,263.45,997292,264.049,349784
1125,2018-04-25,00:00:00,262.84,265.03,260.85,264.75,823775,262.743,285899
1126,2018-04-26,00:00:00,263.94,267.43,263.93,266.91,563801,265.961,208114
1127,2018-04-27,00:00:00,266.66,267.34,265.5,266.55,491227,266.584,170098
1128,2018-04-30,00:00:00,267.32,267.94,264.0,264.63,708347,265.573,210508
1129,2018-05-01,00:00:00,264.59,265.52,262.11,265.43,671903,263.878,228613
1130,2018-05-02,00:00:00,265.2,265.68,262.35,262.71,698526,264.032,242343
1131,2018-05-03,00:00:00,263.06,263.53,259.05,262.56,1161086,261.528,409368
1132,2018-05-04,00:00:00,262.96,266.79,261.15,266.36,724204,265.074,257833
1133,2018-05-07,00:00:00,266.61,268.02,266.11,266.59,486242,267.13,182929
1134,2018-05-08,00:00:00,266.75,267.33,265.15,266.74,589167,266.402,199208
1135,2018-05-09,00:00:00,267.65,269.87,267.09,269.49,521388,268.743,193340
1136,2018-05-10,00:00:00,270.03,272.39,269.58,271.93,553955,271.53,196255
1137,2018-05-11,00:00:00,271.9,273.15,271.58,273.15,487920,272.473,158246
1138,2018-05-14,00:00:00,273.28,274.08,272.36,272.95,466716,273.109,155904
1139,2018-05-15,00:00:00,272.63,272.8,270.03,270.64,737215,270.811,232866
1140,2018-05-16,00:00:00,271.32,272.76,270.47,272.44,454456,271.924,147599
1141,2018-05-17,00:00:00,271.95,273.23,271.13,272.24,486797,272.164,170501
1142,2018-05-18,00:00:00,272.31,272.61,270.93,271.25,423089,271.524,154710
1143,2018-05-21,00:00:00,272.83,273.98,272.6,273.25,462922,273.324,165379
1144,2018-05-22,00:00:00,273.7,274.25,272.24,272.52,455594,273.245,150581
1145,2018-05-23,00:00:00,271.18,273.43,270.6,273.05,557605,272.164,191444
1146,2018-05-24,00:00:00,273.36,273.5,270.78,273.14,584423,272.38,218711
1147,2018-05-25,00:00:00,273.2,273.69,271.58,272.3,421632,272.203,150805
1148,2018-05-29,00:00:00,270.9,271.38,267.76,269.1,967191,269.159,342959
1149,2018-05-30,00:00:00,270.16,273.11,269.02,272.26,611072,272.04,219544
1150,2018-05-31,00:00:00,272.85,272.94,270.25,271.1,765782,271.253,280676
1151,2018-06-01,00:00:00,271.72,273.96,270.94,273.96,566646,273.236,210361
1152,2018-06-04,00:00:00,274.35,275.19,274.26,274.78,388652,274.801,148911
1153,2018-06-05,00:00:00,275.0,275.59,274.18,275.42,433888,275.02,153264
1154,2018-06-06,00:00:00,275.65,277.72,275.09,277.48,527337,276.528,194289
1155,2018-06-07,00:00:00,278.15,278.28,276.34,277.57,628045,277.284,232436
1156,2018-06-08,00:00:00,276.55,278.42,275.62,278.42,637012,277.71,184374
1157,2018-06-11,00:00:00,278.45,279.37,277.93,278.87,477890,278.804,163590
1158,2018-06-12,00:00:00,278.86,279.33,278.19,279.22,549785,278.856,165788
1159,2018-06-13,00:00:00,278.97,279.48,277.78,278.02,603333,278.661,216958
1160,2018-06-14,00:00:00,277.81,279.33,277.38,278.71,616067,278.717,192515
1161,2018-06-15,00:00:00,277.34,277.51,275.35,276.54,714637,276.618,258791
1162,2018-06-18,00:00:00,276.8,276.82,274.95,275.36,434122,276.093,173735
1163,2018-06-19,00:00:00,273.45,275.75,272.8,275.65,719949,274.787,274847
1164,2018-06-20,00:00:00,276.34,276.72,275.48,276.25,405484,276.148,167218
1165,2018-06-21,00:00:00,276.25,276.25,273.68,274.21,587205,274.591,238002
1166,2018-06-22,00:00:00,275.07,275.79,274.45,274.5,470385,275.164,185351
1167,2018-06-25,00:00:00,273.5,273.79,269.1,271.08,1133110,270.963,419986
1168,2018-06-26,00:00:00,271.0,272.56,270.56,271.96,615602,271.748,250724
1169,2018-06-27,00:00:00,270.0,273.87,269.18,270.0,897090,271.079,342248
1170,2018-06-28,00:00:00,270.3,271.75,268.46,271.25,668002,270.053,298701
1171,2018-06-29,00:00:00,272.48,273.66,270.94,271.16,860031,272.138,266327
1172,2018-07-02,00:00:00,269.8,272.04,269.24,271.91,571620,270.659,221680
1173,2018-07-03,00:00:00,272.26,273.3,270.1,270.33,364839,271.732,142290
1174,2018-07-05,00:00:00,271.45,273.2,270.96,272.52,470960,272.352,203093
1175,2018-07-06,00:00:00,272.8,275.84,272.36,275.43,535890,274.946,211466
1176,2018-07-09,00:00:00,276.52,278.43,275.42,278.37,385620,277.394,162964
1177,2018-07-10,00:00:00,278.27,279.01,276.55,276.74,443957,278.611,163623
1178,2018-07-11,00:00:00,276.53,278.9,276.42,277.11,688283,277.201,243583
1179,2018-07-12,00:00:00,277.69,279.6,276.86,279.49,512806,278.836,191191
1180,2018-07-13,00:00:00,279.67,279.93,278.66,279.79,417930,279.526,164233
1181,2018-07-16,00:00:00,279.99,280.05,278.77,279.09,383245,279.292,138486
1182,2018-07-17,00:00:00,278.8,280.94,278.35,280.84,448884,280.064,174272
1183,2018-07-18,00:00:00,280.89,281.18,280.06,281.03,355259,280.804,131558
1184,2018-07-19,00:00:00,280.59,280.88,279.46,280.11,547374,280.125,191547
1185,2018-07-20,00:00:00,279.81,280.48,278.8,279.68,587340,279.875,190234
1186,2018-07-23,00:00:00,279.34,281.06,278.82,281.03,388743,279.909,153717
1187,2018-07-24,00:00:00,280.87,282.56,280.2,281.3,522070,281.633,201592
1188,2018-07-25,00:00:00,281.4,284.37,280.81,283.02,641621,282.908,215194
1189,2018-07-26,00:00:00,283.02,284.11,282.82,283.73,468080,283.445,186646
1190,2018-07-27,00:00:00,283.86,284.16,280.38,281.32,646252,281.752,264110
1191,2018-07-30,00:00:00,280.94,281.69,279.36,280.11,548912,280.221,200200
1192,2018-07-31,00:00:00,280.29,282.3,279.95,281.36,614180,281.241,224545
1193,2018-08-01,00:00:00,281.37,282.13,280.13,281.02,456262,281.095,192341
1194,2018-08-02,00:00:00,280.0,282.72,278.81,282.52,544165,281.482,189910
1195,2018-08-03,00:00:00,282.3,283.74,282.12,283.62,437430,283.201,156931
1196,2018-08-06,00:00:00,283.6,284.99,283.19,284.65,328514,284.384,121380
1197,2018-08-07,00:00:00,285.2,286.01,284.99,285.56,367188,285.661,134065
1198,2018-08-08,00:00:00,285.56,285.91,284.94,285.14,356179,285.482,117464
1199,2018-08-09,00:00:00,285.28,285.97,284.7,284.82,282720,285.47,107329
1200,2018-08-10,00:00:00,284.02,284.1,282.36,283.7,647014,283.309,237142
1201,2018-08-13,00:00:00,282.24,284.16,281.77,282.53,567638,282.715,216996
1202,2018-08-14,00:00:00,283.7,284.17,282.05,283.97,379699,283.651,151845
1203,2018-08-15,00:00:00,283.7,283.71,280.16,281.93,850121,281.294,357588
1204,2018-08-16,00:00:00,282.5,285.04,281.78,284.08,538407,284.148,209093
1205,2018-08-17,00:00:00,284.3,285.57,283.37,285.06,516159,284.621,196309
1206,2018-08-20,00:00:00,285.75,286.0,284.76,285.52,314099,285.609,123151
1207,2018-08-21,00:00:00,285.98,287.31,284.64,284.68,556879,286.615,194937
1208,2018-08-22,00:00:00,285.26,286.76,285.24,286.18,376193,286.219,146985
1209,2018-08-23,00:00:00,286.09,286.94,285.43,285.72,404345,285.982,156352
1210,2018-08-24,00:00:00,286.3,287.69,285.73,287.63,466732,287.239,174386
1211,2018-08-27,00:00:00,288.05,290.07,287.52,290.07,422708,289.469,165267
1212,2018-08-28,00:00:00,289.87,290.56,289.4,290.16,369138,289.899,137310
1213,2018-08-29,00:00:00,290.15,291.74,289.72,291.46,472731,291.166,162045
1214,2018-08-30,00:00:00,291.19,291.36,289.63,289.86,517325,290.602,212516
1215,2018-08-31,00:00:00,289.86,291.0,289.29,291.0,526990,290.053,191115
1216,2018-09-04,00:00:00,291.12,291.19,288.68,289.86,486480,289.516,194229
1217,2018-09-05,00:00:00,289.01,289.64,287.89,288.71,615580,288.848,235327
1218,2018-09-06,00:00:00,288.75,289.49,287.0,287.94,562893,288.073,236353
1219,2018-09-07,00:00:00,287.97,288.7,286.71,287.38,614434,287.595,253529
1220,2018-09-10,00:00:00,288.21,289.04,286.45,288.31,370126,288.3,160965
1221,2018-09-11,00:00:00,288.35,289.55,286.97,289.33,431794,288.707,169102
1222,2018-09-12,00:00:00,289.59,289.81,288.23,289.02,510544,289.03,213740
1223,2018-09-13,00:00:00,289.31,291.04,288.89,290.81,432415,290.585,183006
1224,2018-09-14,00:00:00,291.18,291.49,290.0,290.92,425242,290.783,175125
1225,2018-09-17,00:00:00,290.5,290.93,288.2,288.27,506463,289.778,197079
1226,2018-09-18,00:00:00,289.6,291.58,289.11,291.01,470454,290.851,182069
1227,2018-09-19,00:00:00,290.89,291.69,290.38,291.58,384502,291.246,168352
1228,2018-09-20,00:00:00,291.48,293.95,291.3,293.89,630245,293.344,235466
1229,2018-09-21,00:00:00,293.1,293.29,291.51,291.69,599935,292.425,208304
